"Region","Rainfall (mm)","Temperature (C)","Fertiliser (kg/ha)","Chemical Weed Control (kg/ha)","Irrigation","Soil Organic Matter (%)","Seed Strain","Tractor Brand","Yield (t/ha)"
"Free State",0.117998535692761,0.104975127230007,0.203439883273518,-0.566642615935552,"Rainfed",0.275067876415665,"Pannar","New Holland",6.3812463143782
"Free State",-0.30438603528716,-0.597199636850308,-0.0956857986204375,-1.21045777775849,"Rainfed",1.3051092859722,"Pannar","New Holland",5.08125265024689
"Free State",-0.219176132681666,-0.270535724865118,-0.4279322138548,0.656444465865091,"Rainfed",-1.06032177708055,"Pannar","New Holland",5.16767011897489
"Free State",-0.910017708644487,0.721667746117936,0.889104006034347,-0.429469849098192,"Rainfed",-0.803829252171215,"Pioneer","New Holland",5.62158300593925
"Free State",-0.985607138375167,-1.47339162507227,-0.409878167053558,-0.460344748386344,"Rainfed",-0.816043181928803,"Pioneer","John Deere",5.98951518887363
"North West",-1.03187703172546,0.685032541035484,-0.471703535955653,-0.64088939755706,"Rainfed",-0.710189124029712,"Dekalb","New Holland",4.59928856629834
"Free State",-0.587960926216196,0.0469693858494589,0.147069693980432,-0.945521737200159,"Rainfed",1.61045752991188,"Pannar","Case",6.74865164631826
"Free State",-0.962243132822048,-0.551405630497244,0.00913158100979342,-0.631626927770615,"Rainfed",0.637414459224089,"Pioneer","Case",6.67561864308662
"North West",-0.900855353525616,2.62059254289166,2.00611697359319,0.92579120632173,"Rainfed",-1.3005290623131,"Pioneer","John Deere",4.86408111765101
"Mpumalanga",0.499152508637765,0.486591846838874,1.4500783091607,0.946815542503662,"Rainfed",0.820623405587899,"Pioneer","John Deere",8.14893928640969
"Free State",0.0153801583614132,-0.34075320127315,0.904300577802299,0.536179381971242,"Rainfed",-0.669476024837755,"Pioneer","John Deere",7.53704604916018
"Free State",-0.0670810377084195,-1.76342033197501,0.03497874153819,-1.06578682109401,"Rainfed",-0.449625289201182,"Pioneer","John Deere",6.64323262114098
"North West",-1.89909394372654,1.65586547572044,-1.05203073817111,-1.29220274920712,"Rainfed",-0.710189124029712,"Dekalb","John Deere",3.45449282069988
"Free State",-0.371729345410857,-0.591093769336566,-1.06203190078762,0.213463172745084,"Rainfed",0.669984938577655,"Pannar","John Deere",7.04448353580352
"Mpumalanga",-0.0867801012139904,0.169086736124297,-0.918898378665548,-0.209816994162483,"Rainfed",-0.465910528877965,"Pannar","Case",6.0058967670134
"Free State",-1.36996793561178,-1.11925130927524,-1.10762161609148,-0.729691488842983,"Rainfed",-2.01707960809156,"Pioneer","Case",4.23864576213694
"Mpumalanga",-0.779912265956529,0.721667746117936,0.162526036205955,-0.535179623327626,"Rainfed",0.0267179713447233,"Dekalb","John Deere",5.86399568421824
"Free State",0.0827234684851101,-1.3756977448524,-0.644970431156059,-1.35483468776309,"Rainfed",0.515275161648215,"Dekalb","John Deere",6.47707531275179
"North West",-0.886195585335424,1.15518433959361,-0.518851874004939,0.356516872780187,"Rainfed",-0.050636917119997,"Dekalb","John Deere",5.69721490753937
"Free State",0.599938414945338,-0.21252998348457,1.51164390760522,-0.962135373483783,"Rainfed",-0.750902223221671,"Dekalb","John Deere",7.79701570380574
"Free State",-0.716692015636323,-0.926916482592369,-0.0719168017526158,-0.860101182502938,"Rainfed",0.836908645264682,"Dekalb","Case",8.05657222527244
"Free State",-0.932923596441662,0.379739165348391,-0.36311948469063,-1.56360781628297,"Rainfed",-0.270487652756568,"Dekalb","New Holland",4.65915823614647
"Free State",0.62101183171874,-1.77257913324562,-0.69484635900985,3.14246195188109,"Rainfed",-0.864898900959153,"Dekalb","John Deere",7.70678350070092
"North West",-0.441363244314271,-1.32990373849933,-0.834343094725919,-0.0354473248493972,"Rainfed",-0.0343516774432138,"Dekalb","John Deere",5.03521022204826
"Free State",-0.436323948998892,0.141610332312459,-0.872139696302619,-1.12680150302059,"Rainfed",-0.237917173403002,"Dekalb","Case",5.98907140231625
"Mpumalanga",1.32605505811581,0.367527430320907,-0.113739845421679,0.277565344600485,"Rainfed",1.22775439750748,"Pioneer","John Deere",7.27719479337645
"Mpumalanga",-1.02867020743386,0.309521688940359,-0.90993629787932,-0.91067720800353,"Rainfed",-1.93158209978845,"Dekalb","John Deere",3.79388934712694
"Free State",-1.22520272473363,0.385845032862132,-0.278174545064644,1.8618887480725,"Rainfed",0.165142508597379,"Pioneer","John Deere",4.66767617300051
"Free State",-0.676835770869238,-1.2810567983894,0.935343147482132,2.28252249504109,"Rainfed",0.148857268920596,"Pioneer","Case",7.01797022948452
"Free State",-0.959494426286386,-0.261376923594505,-0.0865938326054238,2.62964457703788,"Rainfed",-0.0791360865543679,"Pannar","Case",5.43184803621535
"Free State",-1.13953470437219,-1.87637888097923,-0.861489107542175,-1.04579164822168,"Rainfed",-0.828257111686389,"Dekalb","New Holland",5.06472356989754
"Free State",-0.122513286177584,0.712508944847323,-1.0096881535869,0.210669729476156,"Rainfed",-0.649119475241775,"Pannar","John Deere",4.44563989775528
"North West",-1.26551708725665,3.16401475161468,-0.243105533292448,2.66772361949327,"Rainfed",-1.36974133093943,"Pioneer","John Deere",3.28326001840523
