"temperature_C_cat","rainfall_mm_cat","fertiliser_kgha_cat","chem_weed_control_kgha_cat","soil_organic_matter_cat","region","irrigation","seed_brand","tractor_brand","temperature_mean","rainfall_mean","fertiliser_mean","chem_weed_control_mean","soil_organic_matter_mean","temperature_C_z","rainfall_mm_z","fertiliser_kgha_z","chem_weed_control_kgha_z","soil_organic_matter_z","yield_tha"
"Medium","Medium","Low","High","Medium","North West","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.64706015037594,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,0.0101803691264333,5.80731261334483
"Medium","Medium","Low","High","Medium","Free State","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.64706015037594,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,0.0101803691264333,6.17248930196538
"Medium","Medium","Low","High","Medium","Mpumalanga","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.64706015037594,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,0.0101803691264333,6.35896569530473
"Medium","Medium","Low","High","Medium","North West","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.64706015037594,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,0.0101803691264333,6.9305447627944
"Medium","Medium","Low","High","Medium","Free State","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.64706015037594,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,0.0101803691264333,5.46167304813699
"Medium","Medium","Low","High","Medium","Mpumalanga","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.64706015037594,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,0.0101803691264333,6.00410747477839
"Medium","Medium","Low","High","High","Free State","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.71235105135391
"Medium","Medium","Low","High","High","Mpumalanga","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,7.2282627385256
"Medium","Medium","Low","High","High","North West","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.61467142388254
"Medium","Medium","Low","High","High","Free State","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.29871466775365
"Medium","Medium","Low","High","High","Mpumalanga","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.95682918464474
"Medium","Medium","Low","High","High","North West","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.00174721777884
"Medium","Medium","Low","High","High","Free State","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.65467789524475
"Medium","Medium","Low","High","High","Mpumalanga","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.31431484426121
"Medium","Medium","Low","High","High","North West","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.80594138806667
"Medium","Medium","Low","High","High","Free State","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.96664567476579
"Medium","Medium","Low","High","High","Mpumalanga","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,7.70093140568732
"Medium","Medium","Low","High","High","North West","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,7.25475105307292
"Medium","Medium","Low","High","High","Free State","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.95100730527849
"Medium","Medium","Low","High","High","Mpumalanga","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.23978239270264
"Medium","Medium","Low","High","High","North West","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.35007002375117
"Medium","Medium","Low","High","High","Free State","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.7519034209977
"Medium","Medium","Low","High","High","Mpumalanga","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,4.84862835710664
"Medium","Medium","Low","High","High","North West","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,6.71394584765821
"Medium","Medium","Low","High","High","Free State","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.897857892148
"Medium","Medium","Low","High","High","Mpumalanga","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,135.153059701493,285.840977443609,3.92764661654135,0.00972989429379715,-0.135282631961664,-1.11851500073808,1.30373775649338,1.2989009578967,5.81756578038313
"Medium","Medium","Medium","Low","Low","Free State","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.42949533930186
"Medium","Medium","Medium","Low","Low","Mpumalanga","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.50833309203612
"Medium","Medium","Medium","Low","Low","North West","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.90586521403268
"Medium","Medium","Medium","Low","Low","Free State","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.13014669998577
"Medium","Medium","Medium","Low","Low","Mpumalanga","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.90562118718396
"Medium","Medium","Medium","Low","Low","North West","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.43084061920539
"Medium","Medium","Medium","Low","Low","Free State","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.3209175815799
"Medium","Medium","Medium","Low","Low","Mpumalanga","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.5329312153692
"Medium","Medium","Medium","Low","Low","North West","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.06252351020348
"Medium","Medium","Medium","Low","Low","Free State","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.91665087756352
"Medium","Medium","Medium","Low","Low","Mpumalanga","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.11248462120196
"Medium","Medium","Medium","Low","Low","North West","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.28865282186892
"Medium","Medium","Medium","Low","Low","Free State","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.67547007757573
"Medium","Medium","Medium","Low","Low","Mpumalanga","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.01430838819306
"Medium","Medium","Medium","Low","Low","North West","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.59138590868898
"Medium","Medium","Medium","Low","Low","Free State","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.24697855794696
"Medium","Medium","Medium","Low","Low","Mpumalanga","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.13366899855116
"Medium","Medium","Medium","Low","Low","North West","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,6.9756805703153
"Medium","Medium","Medium","Low","Low","Free State","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.37458942713839
"Medium","Medium","Medium","Low","Low","Mpumalanga","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.39363182858024
"Medium","Medium","Medium","Low","Medium","Free State","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.21317358825473
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.99572079857636
"Medium","Medium","Medium","Low","Medium","North West","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.72578836867643
"Medium","Medium","Medium","Low","Medium","Free State","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.08811591344527
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.50127207187769
"Medium","Medium","Medium","Low","Medium","North West","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.43003102442105
"Medium","Medium","Medium","Low","Medium","Free State","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.23829378277566
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.91655514831497
"Medium","Medium","Medium","Low","Medium","North West","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.51858501443517
"Medium","Medium","Medium","Low","Medium","Free State","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.34313219570514
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.35641426943639
"Medium","Medium","Medium","Low","Medium","North West","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,7.06965529937439
"Medium","Medium","Medium","Low","Medium","Free State","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.19441716324146
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.69303329239737
"Medium","Medium","Medium","Low","Medium","North West","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.18192150663307
"Medium","Medium","Medium","Low","Medium","Free State","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.05254756768655
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.15700815415585
"Medium","Medium","Medium","Low","Medium","North West","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,6.8467075275961
"Medium","Medium","Medium","Low","Medium","Free State","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.43339100608054
"Medium","Medium","Medium","Low","Medium","Mpumalanga","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,144.721044776119,3.64706015037594,0.00972989429379715,-0.135282631961664,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.65520288819045
"Medium","Medium","Medium","Medium","Low","Free State","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.42808540957205
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.84782911876046
"Medium","Medium","Medium","Medium","Low","North West","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.14092211836492
"Medium","Medium","Medium","Medium","Low","Free State","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.94371070566979
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.10045355559411
"Medium","Medium","Medium","Medium","Low","North West","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.60316845652689
"Medium","Medium","Medium","Medium","Low","Free State","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.18655435475152
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.987941674722
"Medium","Medium","Medium","Medium","Low","North West","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.55754479613559
"Medium","Medium","Medium","Medium","Low","Free State","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.71444712944585
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.98991983963285
"Medium","Medium","Medium","Medium","Low","North West","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.84182466501178
"Medium","Medium","Medium","Medium","Low","Free State","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.35352739447488
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.74505405055525
"Medium","Medium","Medium","Medium","Low","North West","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.55465105704017
"Medium","Medium","Medium","Medium","Low","Free State","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.3773151711339
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.03749242949381
"Medium","Medium","Medium","Medium","Low","North West","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,6.47066129859201
"Medium","Medium","Medium","Medium","Low","Free State","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.91320882715557
"Medium","Medium","Medium","Medium","Low","Mpumalanga","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.38760447761194,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,-1.18148746836324,5.72773815839265
"Medium","Medium","Medium","Medium","High","Free State","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.22577861287951
"Medium","Medium","Medium","Medium","High","Mpumalanga","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,5.59703672041072
"Medium","Medium","Medium","Medium","High","North West","Rainfed","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,5.60831110535995
"Medium","Medium","Medium","Medium","High","Free State","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.43903681952845
"Medium","Medium","Medium","Medium","High","Mpumalanga","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.06151322355221
"Medium","Medium","Medium","Medium","High","North West","Irrigated","Pannar","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.72054826563333
"Medium","Medium","Medium","Medium","High","Free State","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.33541692124398
"Medium","Medium","Medium","Medium","High","Mpumalanga","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.3037879902518
"Medium","Medium","Medium","Medium","High","North West","Rainfed","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.32701011422395
"Medium","Medium","Medium","Medium","High","Free State","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.37878313792714
"Medium","Medium","Medium","Medium","High","Mpumalanga","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,7.30137278849661
"Medium","Medium","Medium","Medium","High","North West","Irrigated","Dekalb","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.81450445462339
"Medium","Medium","Medium","Medium","High","Free State","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,5.89207249474348
"Medium","Medium","Medium","Medium","High","Mpumalanga","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.53771040690216
"Medium","Medium","Medium","Medium","High","North West","Rainfed","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.13075889563505
"Medium","Medium","Medium","Medium","High","Free State","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,7.4208837062562
"Medium","Medium","Medium","Medium","High","Mpumalanga","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,5.67580463007332
"Medium","Medium","Medium","Medium","High","North West","Irrigated","Pioneer","John Deere",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.12359565013712
"Medium","Medium","Medium","Medium","High","Free State","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,6.12435435539852
"Medium","Medium","Medium","Medium","High","Mpumalanga","Rainfed","Pannar","New Holland",23.2161654135338,604.676691729323,194.092857142857,200.322781954887,3.92764661654135,0.00972989429379715,-0.135282631961664,-0.237733972419121,-0.189510256158578,1.2989009578967,5.61762918911259
